Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2019,2.98,2.98,2.70,2.70,2.829724273982658163,43594,86,123359.00,43594,100.00,0.28,-0.28
25-January-2019,2.84,2.84,2.84,2.84,2.839997811935889721,18281,41,51918.00,18281,100.00,0.00,0.00
24-January-2019,2.71,2.71,2.71,2.71,2.709696969696969696,1650,6,4471.00,1650,100.00,0.00,0.00
23-January-2019,2.59,2.59,2.59,2.59,2.589917936694021101,4265,9,11046.00,4265,100.00,0.00,0.00
22-January-2019,2.47,2.47,2.47,2.47,2.469984297620485565,8279,12,20449.00,8279,100.00,0.00,0.00
21-January-2019,2.36,2.36,2.36,2.36,2.359955005624296962,4445,8,10490.00,4445,100.00,0.00,0.00
18-January-2019,2.25,2.25,2.25,2.25,2.249836065573770491,3050,6,6862.00,3050,100.00,0.00,0.00
17-January-2019,2.09,2.15,2.07,2.15,2.083250000000000000,4000,16,8333.00,4000,100.00,0.08,0.06
16-January-2019,2.05,2.05,2.05,2.05,2.049975341114581620,6083,14,12470.00,6083,100.00,0.00,0.00
15-January-2019,1.96,1.96,1.96,1.96,1.958823529411764705,170,4,333.00,170,100.00,0.00,0.00
11-January-2019,1.87,1.87,1.87,1.87,1.869603524229074889,1135,5,2122.00,1135,100.00,0.00,0.00
10-January-2019,1.76,1.79,1.65,1.79,1.758444022770398481,10540,12,18534.00,10540,100.00,0.14,0.03
9-January-2019,1.68,1.71,1.68,1.71,1.701877934272300469,426,4,725.00,426,100.00,0.03,0.03
8-January-2019,1.76,1.76,1.76,1.76,1.758974358974358974,390,4,686.00,390,100.00,0.00,0.00
7-January-2019,1.78,1.78,1.76,1.76,1.765079365079365079,315,6,556.00,315,100.00,0.02,-0.02
4-January-2019,1.78,1.78,1.78,1.78,1.780000000000000000,150,3,267.00,150,100.00,0.00,0.00
3-January-2019,1.76,1.76,1.70,1.70,1.698529411764705882,272,4,462.00,272,100.00,0.06,-0.06
2-January-2019,1.84,1.84,1.76,1.76,1.805601317957166392,607,5,1096.00,607,100.00,0.08,-0.08
31-December-2018,1.70,1.84,1.70,1.84,1.748239436619718309,568,6,993.00,568,100.00,0.14,0.14
28-December-2018,1.76,1.76,1.76,1.76,1.760000000000000000,550,2,968.00,550,100.00,0.00,0.00
27-December-2018,1.76,1.77,1.76,1.77,1.760532150776053215,451,5,794.00,451,100.00,0.01,0.01
26-December-2018,1.81,1.81,1.72,1.74,1.723899913718723037,2318,7,3996.00,2318,100.00,0.09,-0.07
24-December-2018,1.89,1.89,1.81,1.81,1.812192723697148475,5085,11,9215.00,5085,100.00,0.08,-0.08
21-December-2018,1.89,1.89,1.89,1.89,1.889974412654105605,4299,4,8125.00,4299,100.00,0.00,0.00
20-December-2018,1.77,1.80,1.77,1.80,1.769911504424778761,113,2,200.00,113,100.00,0.03,0.03
19-December-2018,1.83,2.00,1.83,1.86,1.836435513095042002,6071,17,11149.00,6071,100.00,0.17,0.03
18-December-2018,1.92,1.92,1.92,1.92,1.919765166340508806,511,7,981.00,511,100.00,0.00,0.00
17-December-2018,1.74,1.92,1.74,1.92,1.863957597173144876,1698,22,3165.00,1698,100.00,0.18,0.18
13-December-2018,1.91,1.91,1.83,1.83,1.850250000000000000,4000,6,7401.00,4000,100.00,0.08,-0.08
12-December-2018,1.99,1.99,1.87,1.91,1.920868890612878200,1289,6,2476.00,1289,100.00,0.12,-0.08
10-December-2018,1.95,2.04,1.90,1.90,1.910529637361036943,20599,12,39355.00,20599,100.00,0.14,-0.05
7-December-2018,1.88,1.95,1.88,1.95,1.943480195816644414,2247,9,4367.00,2247,100.00,0.07,0.07
6-December-2018,1.86,1.86,1.86,1.86,1.859902067464635473,7352,8,13674.00,7352,100.00,0.00,0.00
5-December-2018,1.78,1.78,1.78,1.78,1.779580797836375929,1479,5,2632.00,1479,100.00,0.00,0.00
4-December-2018,1.58,1.70,1.58,1.70,1.694561598224195338,4505,6,7634.00,4505,100.00,0.12,0.12
30-November-2018,1.55,1.62,1.48,1.62,1.608938547486033519,1253,7,2016.00,1253,100.00,0.14,0.07
29-November-2018,1.69,1.69,1.53,1.55,1.563073572872919583,19287,32,30147.00,19287,100.00,0.16,-0.14
28-November-2018,1.58,1.61,1.58,1.61,1.582702702702702702,925,5,1464.00,925,100.00,0.03,0.03
27-November-2018,1.70,1.70,1.66,1.66,1.660909090909090909,1100,7,1827.00,1100,100.00,0.04,-0.04
26-November-2018,1.73,1.73,1.73,1.73,1.728125000000000000,320,2,553.00,320,100.00,0.00,0.00
22-November-2018,1.65,1.73,1.57,1.73,1.677740863787375415,1505,15,2525.00,1505,100.00,0.16,0.08
21-November-2018,1.72,1.72,1.64,1.65,1.704347826086956521,115,3,196.00,115,100.00,0.08,-0.07
20-November-2018,1.80,1.80,1.71,1.72,1.715420560747663551,2140,5,3671.00,2140,100.00,0.09,-0.08
19-November-2018,1.79,1.79,1.79,1.79,1.787790697674418604,344,4,615.00,344,100.00,0.00,0.00
16-November-2018,1.63,1.79,1.63,1.79,1.700661000944287063,3177,11,5403.00,3177,100.00,0.16,0.16
15-November-2018,1.80,1.86,1.70,1.71,1.720831634732980024,12265,25,21106.00,12265,100.00,0.16,-0.09
14-November-2018,1.72,1.78,1.72,1.78,1.743346007604562737,526,5,917.00,526,100.00,0.06,0.06
13-November-2018,1.70,1.70,1.70,1.70,1.700000000000000000,1290,5,2193.00,1290,100.00,0.00,0.00
12-November-2018,1.64,1.68,1.64,1.68,1.642086330935251798,556,4,913.00,556,100.00,0.04,0.04
9-November-2018,1.76,1.76,1.70,1.71,1.703491401771756122,1919,6,3269.00,1919,100.00,0.06,-0.05
7-November-2018,1.76,1.76,1.76,1.76,1.760000000000000000,1000,2,1760.00,1000,100.00,0.00,0.00
6-November-2018,1.72,1.76,1.72,1.76,1.747330960854092526,1405,9,2455.00,1405,100.00,0.04,0.04
5-November-2018,1.81,1.81,1.81,1.81,1.809876543209876543,4050,10,7330.00,4050,100.00,0.00,0.00
2-November-2018,1.90,1.90,1.85,1.90,1.892701525054466230,1836,7,3475.00,1836,100.00,0.05,0.00
1-November-2018,1.85,1.85,1.85,1.85,1.847682119205298013,151,10,279.00,151,100.00,0.00,0.00
31-October-2018,1.90,1.90,1.85,1.85,1.856382978723404255,376,9,698.00,376,100.00,0.05,-0.05
30-October-2018,2.00,2.00,1.82,1.90,1.906064018015119832,12434,25,23700.00,12434,100.00,0.18,-0.10
29-October-2018,1.81,1.99,1.81,1.91,1.917482981902706292,6023,19,11549.00,6023,100.00,0.18,0.10
26-October-2018,1.90,2.00,1.90,1.90,1.920577617328519855,554,6,1064.00,554,100.00,0.10,0.00
25-October-2018,1.90,2.00,1.90,2.00,1.988229442970822281,6032,8,11993.00,6032,100.00,0.10,0.10
24-October-2018,1.86,2.00,1.86,1.99,1.972079994489472596,87106,11,171780.00,87106,100.00,0.14,0.13
23-October-2018,2.00,2.00,1.95,1.95,1.950916349119941934,11022,16,21503.00,11022,100.00,0.05,-0.05
22-October-2018,2.10,2.10,1.95,2.00,2.001706339049569149,11721,15,23462.00,11721,100.00,0.15,-0.10
19-October-2018,1.92,2.07,1.92,2.00,2.005917159763313609,169,8,339.00,169,100.00,0.15,0.08
17-October-2018,1.87,1.98,1.87,1.98,1.873642645607107601,1013,16,1898.00,1013,100.00,0.11,0.11
16-October-2018,1.80,1.98,1.80,1.96,1.860652076820008932,2239,13,4166.00,2239,100.00,0.18,0.16
15-October-2018,1.89,1.90,1.87,1.89,1.887335526315789473,1216,12,2295.00,1216,100.00,0.03,0.00
12-October-2018,1.89,1.89,1.71,1.89,1.863623395149786019,3505,9,6532.00,3505,100.00,0.18,0.00
10-October-2018,1.88,1.88,1.79,1.80,1.799549549549549549,2664,9,4794.00,2664,100.00,0.09,-0.08
9-October-2018,1.88,2.00,1.88,1.88,1.880592503022974607,9924,21,18663.00,9924,100.00,0.12,0.00
8-October-2018,1.97,2.10,1.97,1.97,1.970228185290373127,10211,17,20118.00,10211,100.00,0.13,0.00
5-October-2018,2.07,2.15,2.07,2.07,2.084959647835656639,6815,13,14209.00,6815,100.00,0.08,0.00
4-October-2018,2.11,2.11,2.11,2.11,2.108108108108108108,370,2,780.00,370,100.00,0.00,0.00
3-October-2018,2.10,2.15,2.10,2.15,2.115494978479196556,1394,14,2949.00,1394,100.00,0.05,0.05
1-October-2018,2.14,2.14,2.14,2.14,2.140000000000000000,5550,5,11877.00,5550,100.00,0.00,0.00
28-September-2018,2.18,2.26,2.18,2.18,2.184774388706831358,3967,10,8667.00,3967,100.00,0.08,0.00
27-September-2018,2.22,2.22,2.22,2.22,2.219978392753261863,12033,12,26713.00,12033,100.00,0.00,0.00
26-September-2018,2.26,2.26,2.22,2.26,2.237918598660484286,9705,19,21719.00,9705,100.00,0.04,0.00
25-September-2018,2.27,2.27,2.26,2.26,2.261687826736370425,6695,11,15142.00,6695,100.00,0.01,-0.01
24-September-2018,2.30,2.30,2.30,2.30,2.299931365820178448,5828,11,13404.00,5828,100.00,0.00,0.00
21-September-2018,2.34,2.40,2.34,2.34,2.346811542572141075,5614,19,13175.00,5614,100.00,0.06,0.00
19-September-2018,2.41,2.41,2.38,2.38,2.384920634920634920,1260,5,3005.00,1260,100.00,0.03,-0.03
18-September-2018,2.36,2.41,2.33,2.41,2.380707174733951253,2913,14,6935.00,2913,100.00,0.08,0.05
17-September-2018,2.40,2.42,2.36,2.37,2.399009146341463414,5248,18,12590.00,5248,100.00,0.06,-0.03
14-September-2018,2.40,2.40,2.36,2.38,2.372929754426042261,1751,8,4155.00,1751,100.00,0.04,-0.02
12-September-2018,2.43,2.43,2.39,2.40,2.399595141700404858,4940,17,11854.00,4940,100.00,0.04,-0.03
11-September-2018,2.45,2.45,2.42,2.43,2.430716430716430716,2331,14,5666.00,2331,100.00,0.03,-0.02
10-September-2018,2.45,2.46,2.45,2.45,2.456136512798074819,4571,30,11227.00,4571,100.00,0.01,0.00
7-September-2018,2.50,2.50,2.45,2.50,2.475564681724845995,2435,21,6028.00,2435,100.00,0.05,0.00
6-September-2018,2.50,2.50,2.50,2.50,2.499816648331499816,2727,12,6817.00,2727,100.00,0.00,0.00
5-September-2018,2.60,2.60,2.55,2.55,2.551395348837209302,8600,23,21942.00,8600,100.00,0.05,-0.05
4-September-2018,2.70,2.70,2.60,2.60,2.611418047882136279,4887,17,12762.00,4887,100.00,0.10,-0.10
3-September-2018,2.61,2.65,2.61,2.65,2.619359430604982206,7025,28,18401.00,7025,100.00,0.04,0.04
31-August-2018,2.66,2.76,2.66,2.66,2.665434906196702671,3518,22,9377.00,3518,100.00,0.10,0.00
30-August-2018,2.71,2.71,2.71,2.71,2.709944180277031217,4837,19,13108.00,4837,100.00,0.00,0.00
29-August-2018,2.76,2.76,2.76,2.76,2.759718622732321362,2701,10,7454.00,2701,100.00,0.00,0.00
28-August-2018,2.86,2.86,2.81,2.81,2.811023622047244094,4826,13,13566.00,4826,100.00,0.05,-0.05
27-August-2018,2.91,2.95,2.86,2.86,2.876377454084863837,7895,30,22709.00,7895,100.00,0.09,-0.05
24-August-2018,2.91,3.00,2.91,2.91,2.950248756218905472,4824,28,14232.00,4824,100.00,0.09,0.00
23-August-2018,3.02,3.05,2.96,2.96,2.960360360360360360,3330,23,9858.00,3330,100.00,0.09,-0.06
21-August-2018,3.02,3.14,3.02,3.02,3.026970954356846473,7230,28,21885.00,7230,100.00,0.12,0.00
20-August-2018,3.20,3.20,3.08,3.08,3.095162359178263750,7545,30,23353.00,7545,100.00,0.12,-0.12
17-August-2018,3.20,3.20,3.14,3.14,3.143314139475367882,6252,33,19652.00,6252,100.00,0.06,-0.06
16-August-2018,3.20,3.20,3.14,3.20,3.168628524500410621,10959,22,34725.00,10959,100.00,0.06,0.00
14-August-2018,3.20,3.26,3.14,3.20,3.167463628039475022,9829,39,31133.00,9829,100.00,0.12,0.00
13-August-2018,3.09,3.21,3.09,3.20,3.129125196437925615,7636,21,23894.00,7636,100.00,0.12,0.11
10-August-2018,3.27,3.27,3.15,3.15,3.236042617960426179,32850,46,106304.00,32850,100.00,0.12,-0.12
9-August-2018,3.21,3.21,3.21,3.21,3.209997447262769487,43091,32,138322.00,43091,100.00,0.00,0.00
8-August-2018,3.06,3.06,3.06,3.06,3.059924722662440570,10096,20,30893.00,10096,100.00,0.00,0.00
7-August-2018,2.92,2.92,2.92,2.92,2.919965576592082616,5810,9,16965.00,5810,100.00,0.00,0.00
6-August-2018,2.79,2.79,2.79,2.79,2.789961206555300451,12631,7,35240.00,12631,100.00,0.00,0.00
3-August-2018,2.66,2.66,2.66,2.66,2.659947741694662187,10716,11,28504.00,10716,100.00,0.00,0.00
2-August-2018,2.54,2.54,2.54,2.54,2.539951130116065974,16370,16,41579.00,16370,100.00,0.00,0.00
1-August-2018,2.42,2.42,2.42,2.42,2.419965731806294526,22178,16,53670.00,22178,100.00,0.00,0.00
31-July-2018,2.31,2.31,2.31,2.31,2.309495896834701055,853,8,1970.00,853,100.00,0.00,0.00
30-July-2018,2.20,2.20,2.20,2.20,2.199769717904432930,3474,10,7642.00,3474,100.00,0.00,0.00
27-July-2018,2.10,2.10,2.10,2.10,2.099585062240663900,1205,8,2530.00,1205,100.00,0.00,0.00
26-July-2018,2.00,2.00,2.00,2.00,2.000000000000000000,8315,13,16630.00,8315,100.00,0.00,0.00
25-July-2018,1.91,1.91,1.91,1.91,1.909756097560975609,3690,7,7047.00,3690,100.00,0.00,0.00
24-July-2018,1.82,1.82,1.82,1.82,1.819851642529141646,5662,10,10304.00,5662,100.00,0.00,0.00
23-July-2018,1.74,1.74,1.74,1.74,1.739844819717024189,4382,8,7624.00,4382,100.00,0.00,0.00
20-July-2018,1.72,1.72,1.65,1.66,1.665860400829302004,2894,11,4821.00,2894,100.00,0.07,-0.06
19-July-2018,1.71,1.89,1.71,1.72,1.712598425196850393,1270,8,2175.00,1270,100.00,0.18,0.01
18-July-2018,1.89,1.89,1.80,1.80,1.804308797127468581,1114,13,2010.00,1114,100.00,0.09,-0.09
17-July-2018,1.82,2.00,1.82,1.89,1.859318637274549098,2495,13,4639.00,2495,100.00,0.18,0.07
16-July-2018,1.81,1.99,1.81,1.91,1.830903790087463556,1372,15,2512.00,1372,100.00,0.18,0.10
13-July-2018,1.90,2.00,1.90,1.90,1.928080050031269543,1599,25,3083.00,1599,100.00,0.10,0.00
12-July-2018,2.00,2.00,2.00,2.00,2.000000000000000000,1834,8,3668.00,1834,100.00,0.00,0.00
11-July-2018,2.07,2.07,2.07,2.07,2.000000000000000000,10,1,20.00,10,100.00,0.00,0.00
10-July-2018,2.17,2.17,2.17,2.17,2.169536423841059602,755,5,1638.00,755,100.00,0.00,0.00
9-July-2018,2.49,2.49,2.28,2.28,2.319672131147540983,2196,17,5094.00,2196,100.00,0.21,-0.21
6-July-2018,2.28,2.39,2.17,2.39,2.313396149119213437,4882,16,11294.00,4882,100.00,0.22,0.11
5-July-2018,2.28,2.28,2.19,2.28,2.276847053151741593,16594,23,37782.00,16594,100.00,0.09,0.00
4-July-2018,2.18,2.18,2.08,2.18,2.176994906621392190,11780,10,25645.00,11780,100.00,0.10,0.00
3-July-2018,2.00,2.08,2.00,2.08,2.067442908653846153,66560,15,137609.00,66560,100.00,0.08,0.08
2-July-2018,1.99,1.99,1.99,1.99,1.989961089494163424,12850,6,25571.00,12850,100.00,0.00,0.00
29-June-2018,1.90,1.90,1.90,1.90,1.899552461461959224,2011,9,3820.00,2011,100.00,0.00,0.00
28-June-2018,1.81,1.81,1.81,1.81,1.809962878697162016,8351,5,15115.00,8351,100.00,0.00,0.00
27-June-2018,1.73,1.73,1.73,1.73,1.729869099563665212,2521,8,4361.00,2521,100.00,0.00,0.00
26-June-2018,1.65,1.65,1.65,1.65,1.649899396378269617,3479,8,5740.00,3479,100.00,0.00,0.00
25-June-2018,1.58,1.58,1.58,1.58,1.579953841081437520,12132,1,19168.00,12132,100.00,0.00,0.00
22-June-2018,1.42,1.56,1.42,1.51,1.462727272727272727,2200,10,3218.00,2200,100.00,0.14,0.09
21-June-2018,1.49,1.49,1.49,1.49,1.489859594383775351,2564,7,3820.00,2564,100.00,0.00,0.00
20-June-2018,1.48,1.49,1.48,1.49,1.485462555066079295,4540,12,6744.00,4540,100.00,0.01,0.01
19-June-2018,1.55,1.63,1.55,1.55,1.559952038369304556,5004,13,7806.00,5004,100.00,0.08,0.00
18-June-2018,1.63,1.63,1.63,1.63,1.630000000000000000,700,1,1141.00,700,100.00,0.00,0.00
15-June-2018,1.71,1.71,1.66,1.71,1.708216685330347144,28576,19,48814.00,28576,100.00,0.05,0.00
14-June-2018,1.71,1.71,1.71,1.71,1.707317073170731707,328,3,560.00,328,100.00,0.00,0.00
13-June-2018,1.71,1.71,1.63,1.71,1.709908735332464146,6136,12,10492.00,6136,100.00,0.08,0.00
12-June-2018,1.71,1.71,1.71,1.71,1.636363636363636363,11,2,18.00,11,100.00,0.00,0.00
11-June-2018,1.71,1.79,1.71,1.71,1.719200887902330743,901,10,1549.00,901,100.00,0.08,0.00
8-June-2018,1.71,1.72,1.71,1.71,1.714285714285714285,1302,16,2232.00,1302,100.00,0.01,0.00
7-June-2018,1.80,1.96,1.80,1.80,1.931147540983606557,610,3,1178.00,610,100.00,0.16,0.00
6-June-2018,1.79,1.87,1.71,1.87,1.754932550243186198,21794,16,38247.00,21794,100.00,0.16,0.08
5-June-2018,1.64,1.79,1.64,1.79,1.677966101694915254,2006,9,3366.00,2006,100.00,0.15,0.15
4-June-2018,1.77,1.77,1.71,1.71,1.710000000000000000,100,3,171.00,100,100.00,0.06,-0.06
1-June-2018,1.69,1.80,1.69,1.77,1.784853700516351118,5229,6,9333.00,5229,100.00,0.11,0.08
31-May-2018,1.79,1.79,1.71,1.77,1.767441860465116279,2795,9,4940.00,2795,100.00,0.08,-0.02
30-May-2018,1.81,1.81,1.79,1.79,1.805318615153035624,1993,12,3598.00,1993,100.00,0.02,-0.02
29-May-2018,1.79,1.97,1.79,1.79,1.885743061772605192,8936,21,16851.00,8936,100.00,0.18,0.00
28-May-2018,1.86,1.95,1.86,1.88,1.890617619272555503,33872,40,64039.00,33872,100.00,0.09,0.02
25-May-2018,2.05,2.05,1.95,1.95,1.976174934725848563,6128,16,12110.00,6128,100.00,0.10,-0.10
24-May-2018,2.15,2.15,2.05,2.05,2.072727272727272727,110,4,228.00,110,100.00,0.10,-0.10
23-May-2018,2.15,2.15,2.15,2.15,2.150000000000000000,400,1,860.00,400,100.00,0.00,0.00
22-May-2018,2.16,2.16,2.15,2.15,2.149425287356321839,87,6,187.00,87,100.00,0.01,-0.01
21-May-2018,2.17,2.17,2.15,2.16,2.159863945578231292,294,11,635.00,294,100.00,0.02,-0.01
18-May-2018,2.20,2.20,2.00,2.17,2.135061391541609822,1466,13,3130.00,1466,100.00,0.20,-0.03
17-May-2018,2.08,2.18,2.01,2.10,2.041331186258722490,1863,15,3803.00,1863,100.00,0.17,0.02
16-May-2018,2.25,2.28,2.08,2.09,2.131168831168831168,2310,13,4923.00,2310,100.00,0.20,-0.16
15-May-2018,2.08,2.18,2.01,2.18,2.064644852354349561,2506,19,5174.00,2506,100.00,0.17,0.10
14-May-2018,2.16,2.26,2.06,2.08,2.130109537803900614,3743,22,7973.00,3743,100.00,0.20,-0.08
11-May-2018,2.27,2.27,2.16,2.16,2.166666666666666666,216,3,468.00,216,100.00,0.11,-0.11
10-May-2018,2.17,2.27,2.10,2.27,2.151437517791061770,3513,15,7558.00,3513,100.00,0.17,0.10
9-May-2018,2.39,2.39,2.17,2.18,2.323287671232876712,2920,18,6784.00,2920,100.00,0.22,-0.21
8-May-2018,2.35,2.46,2.24,2.28,2.341894060995184590,623,12,1459.00,623,100.00,0.22,-0.07
7-May-2018,2.24,2.35,2.24,2.35,2.283037475345167652,1014,6,2315.00,1014,100.00,0.11,0.11
4-May-2018,2.24,2.24,2.04,2.24,2.166666666666666666,264,7,572.00,264,100.00,0.20,0.00
3-May-2018,2.16,2.36,2.14,2.14,2.219955564532417693,4951,22,10991.00,4951,100.00,0.22,-0.02
2-May-2018,2.35,2.35,2.20,2.25,2.233854520734194425,5884,22,13144.00,5884,100.00,0.15,-0.10
30-April-2018,2.52,2.52,2.28,2.29,2.303600464576074332,8610,23,19834.00,8610,100.00,0.24,-0.23
27-April-2018,2.52,2.52,2.40,2.40,2.410034602076124567,2312,14,5572.00,2312,100.00,0.12,-0.12
26-April-2018,2.60,2.60,2.52,2.52,2.576158940397350993,151,5,389.00,151,100.00,0.08,-0.08
25-April-2018,2.64,2.77,2.64,2.65,2.696394164602257087,3633,10,9796.00,3633,100.00,0.13,0.01
24-April-2018,2.64,2.64,2.64,2.64,2.640000000000000000,100,1,264.00,100,100.00,0.00,0.00
23-April-2018,2.52,2.64,2.40,2.64,2.422592945662535748,10490,22,25413.00,10490,100.00,0.24,0.12
20-April-2018,2.29,2.52,2.29,2.52,2.502092050209205020,5975,23,14950.00,5975,100.00,0.23,0.23
19-April-2018,2.50,2.50,2.40,2.40,2.481101614434947768,5265,11,13063.00,5265,100.00,0.10,-0.10
18-April-2018,2.28,2.52,2.28,2.52,2.482529699510831586,14310,25,35525.00,14310,100.00,0.24,0.24
17-April-2018,2.49,2.49,2.38,2.40,2.388755261575466025,3326,10,7945.00,3326,100.00,0.11,-0.09
16-April-2018,2.49,2.49,2.38,2.49,2.471967213114754098,6100,9,15079.00,6100,100.00,0.11,0.00
13-April-2018,2.47,2.73,2.47,2.49,2.519175257731958762,7275,19,18327.00,7275,100.00,0.26,0.02
12-April-2018,2.63,2.63,2.60,2.60,2.620740740740740740,675,7,1769.00,675,100.00,0.03,-0.03
11-April-2018,2.40,2.63,2.40,2.63,2.589794460757082771,12601,22,32634.00,12601,100.00,0.23,0.23
10-April-2018,2.60,2.75,2.49,2.51,2.525315760571114772,18210,36,45986.00,18210,100.00,0.26,-0.09
9-April-2018,2.62,2.88,2.62,2.62,2.807586206896551724,2900,15,8142.00,2900,100.00,0.26,0.00
6-April-2018,2.75,2.75,2.75,2.75,2.748275862068965517,290,2,797.00,290,100.00,0.00,0.00
5-April-2018,2.78,2.78,2.66,2.66,2.659420289855072463,276,6,734.00,276,100.00,0.12,-0.12
4-April-2018,2.70,2.90,2.64,2.65,2.725170068027210884,1470,11,4006.00,1470,100.00,0.26,-0.05
3-April-2018,2.77,2.77,2.60,2.77,2.725925925925925925,1890,4,5152.00,1890,100.00,0.17,0.00
2-April-2018,2.65,2.65,2.52,2.65,2.646055437100213219,938,9,2482.00,938,100.00,0.13,0.00
28-March-2018,2.54,2.65,2.42,2.65,2.485245121370775821,4202,20,10443.00,4202,100.00,0.23,0.11
27-March-2018,2.80,2.80,2.54,2.54,2.720749279538904899,3470,28,9441.00,3470,100.00,0.26,-0.26
26-March-2018,2.67,2.68,2.67,2.67,2.670103092783505154,17460,24,46620.00,17460,100.00,0.01,0.00
23-March-2018,2.81,2.81,2.81,2.81,2.809865470852017937,5575,9,15665.00,5575,100.00,0.00,0.00
22-March-2018,3.00,3.19,2.90,2.95,2.951923076923076923,5824,22,17192.00,5824,100.00,0.29,-0.05
21-March-2018,3.33,3.34,3.05,3.05,3.116516280894468418,22941,31,71496.00,22941,100.00,0.29,-0.28
20-March-2018,3.05,3.19,3.05,3.19,3.062365591397849462,3720,13,11392.00,3720,100.00,0.14,0.14
19-March-2018,3.08,3.09,3.05,3.05,3.060790033903650555,12683,38,38820.00,12683,100.00,0.04,-0.03
16-March-2018,3.06,3.20,3.06,3.15,3.127545551982851018,4665,29,14590.00,2645,56.70,0.14,0.09
15-March-2018,3.05,3.15,3.05,3.06,3.065407956844234659,1483,17,4546.00,1273,85.84,0.10,0.01
14-March-2018,3.10,3.22,3.00,3.07,3.058372248165443629,14990,32,45845.00,14670,97.87,0.22,-0.03
13-March-2018,3.10,3.20,3.06,3.07,3.119097586568730325,5718,34,17835.00,4692,82.06,0.14,-0.03
12-March-2018,3.05,3.24,3.05,3.19,3.130624797669148591,6178,19,19341.00,4408,71.35,0.19,0.14
9-March-2018,3.05,3.10,3.05,3.09,3.053779504033462802,16735,19,51105.00,16735,100.00,0.05,0.04
8-March-2018,3.05,3.28,3.01,3.05,3.088479871959917887,28741,35,88766.00,19211,66.84,0.27,0.00
7-March-2018,3.20,3.20,3.07,3.16,3.151225958009102921,81732,71,257556.00,76812,93.98,0.13,-0.04
6-March-2018,3.25,3.39,3.15,3.20,3.175934366453965360,3291,11,10452.00,3030,92.07,0.24,-0.05
5-March-2018,3.15,3.29,3.15,3.24,3.206957287538529282,4542,16,14566.00,4432,97.58,0.14,0.09
1-March-2018,3.19,3.30,3.15,3.24,3.191512125534950071,2804,22,8949.00,2804,100.00,0.15,0.05
28-February-2018,3.15,3.25,3.15,3.19,3.159753943601924599,16419,32,51880.00,14074,85.72,0.10,0.04
27-February-2018,3.46,3.46,3.15,3.16,3.209938878554344937,15052,38,48316.00,14122,93.82,0.31,-0.30
26-February-2018,3.15,3.30,3.15,3.30,3.252853881278538812,3504,11,11398.00,3004,85.73,0.15,0.15
23-February-2018,3.19,3.24,3.15,3.18,3.224207235372934345,2239,13,7219.00,2239,100.00,0.09,-0.01
22-February-2018,3.26,3.30,3.18,3.19,3.201247077162899454,6415,11,20536.00,6415,100.00,0.12,-0.07
21-February-2018,3.50,3.50,3.20,3.26,3.229141475211608222,8270,23,26705.00,7150,86.46,0.30,-0.24
20-February-2018,3.25,3.39,3.17,3.35,3.261625556004852405,2473,20,8066.00,1913,77.36,0.22,0.10
19-February-2018,3.62,3.62,3.31,3.32,3.562051282051282051,6825,16,24311.00,5759,84.38,0.31,-0.30
16-February-2018,3.50,3.50,3.31,3.45,3.382105783489866534,4046,20,13684.00,4046,100.00,0.19,-0.05
15-February-2018,3.66,3.66,3.48,3.48,3.543380281690140845,7100,28,25158.00,6400,90.14,0.18,-0.18
14-February-2018,3.65,3.83,3.65,3.66,3.704830892698942102,19189,30,71092.00,18786,97.90,0.18,0.01
12-February-2018,3.35,3.66,3.35,3.65,3.379599520794112613,5843,19,19747.00,5635,96.44,0.31,0.30
9-February-2018,3.35,3.51,3.20,3.49,3.478072179077204202,4378,22,15227.00,3997,91.30,0.31,0.14
8-February-2018,3.22,3.37,3.22,3.35,3.304932735426008968,3345,21,11055.00,1892,56.56,0.15,0.13
7-February-2018,3.30,3.35,3.20,3.21,3.222520107238605898,1492,12,4808.00,1492,100.00,0.15,-0.09
6-February-2018,3.36,3.36,3.20,3.20,3.357132210463556416,6709,14,22523.00,6664,99.33,0.16,-0.16
5-February-2018,3.40,3.40,3.36,3.36,3.360120189234113284,15642,20,52559.00,15642,100.00,0.04,-0.04
2-February-2018,3.63,3.81,3.45,3.45,3.673631632626376212,38239,38,140476.00,37739,98.69,0.36,-0.18
1-February-2018,3.40,3.63,3.38,3.63,3.622560553633217993,7225,26,26173.00,7031,97.31,0.25,0.23
31-January-2018,3.60,3.67,3.45,3.46,3.517672858617131062,7752,26,27269.00,5752,74.20,0.22,-0.14
30-January-2018,3.60,3.81,3.48,3.50,3.577988436197391421,14874,56,53219.00,13723,92.26,0.33,-0.10
29-January-2018,3.70,3.89,3.63,3.65,3.669086509376890502,8265,31,30325.00,5765,69.75,0.26,-0.05
25-January-2018,4.03,4.03,3.67,3.73,3.742099898063200815,8829,33,33039.00,6455,73.11,0.36,-0.30
24-January-2018,4.20,4.20,3.81,3.84,3.867662753468516542,13118,36,50736.00,11378,86.74,0.39,-0.36
23-January-2018,4.00,4.01,3.84,4.00,3.935406513498878316,12927,33,50873.00,11197,86.62,0.17,0.00
